user_id,total_debt,avg_monthly_spending,total_balance,income,age,gender,credit_score,dependents,loan_amount
374,14256.84,2155.62,4851.31,71438.43,53,Male,745,1,124916.22
375,11453.36,1577.19,75551.8,121253.04,77,Male,697,5,166436.49
376,31466.73,2137.3,116552.9,94464.76,79,Male,508,0,71474.51
377,15277.13,1595.56,46645.45,48139.88,57,Female,724,1,68402.98
378,15295.54,2014.11,43676.31,46764.62,26,Male,527,3,27275.39
379,22372.62,2073.74,39015.33,103162.43,69,Non-Binary,840,2,190370.68
380,29888.83,1814.5,138432.41,80608.74,21,Male,658,4,69330.01
381,21683.13,2730.62,72378.34,57368.14,53,Male,735,4,59270.19
382,12732.07,2359.49,13396.26,60609.5,75,Male,578,3,50819.94
383,16447.6,1294.31,52488.94,88567.22,31,Non-Binary,660,3,99131.95
384,43930.55,1846.64,66193.6,107087.87,57,Female,678,0,130219.76
385,10440.53,2283.41,38335.11,78833.03,80,Male,667,2,109527.69
386,15035.01,2804.17,200524.44,90127.4,29,Male,722,2,138279.53
387,12688.81,1803.71,23493.22,39731.47,51,Non-Binary,692,0,57822.81
388,4569.13,1754.02,4755.12,39594.01,76,Non-Binary,640,4,45468.81
389,34650.0,2239.03,87066.84,80226.37,50,Non-Binary,638,4,58818.93
390,12038.76,1674.75,34458.83,79897.29,45,Female,517,3,56224.0
391,19835.06,2001.42,58985.52,51233.55,40,Male,785,3,58145.01
392,3432.3,2130.13,79533.34,125728.81,25,Non-Binary,723,4,197520.03
393,49732.12,1954.1,101622.29,125739.8,57,Non-Binary,652,0,145935.5
394,4603.74,1784.43,8624.61,88572.0,75,Male,681,5,122150.99
395,16675.95,2616.44,0.0,95804.98,51,Non-Binary,680,2,131210.61
396,35183.34,2658.56,55025.13,85800.87,42,Female,657,4,68996.85
397,3217.61,1751.3,27002.51,61239.3,33,Female,776,3,105451.88
398,34107.05,2842.67,141494.73,89465.94,39,Non-Binary,648,3,73557.37
399,14253.76,2040.06,12977.2,50677.09,70,Male,753,3,62999.6
400,41603.96,2370.47,193822.33,124747.22,80,Female,674,1,152651.64
401,14728.79,1235.15,0.0,65408.03,35,Female,677,2,83372.33
402,4188.32,2309.41,61661.96,77009.73,36,Non-Binary,721,4,117057.19
403,44853.57,1764.53,72214.9,114311.29,52,Male,736,1,148665.62
404,14784.86,1602.16,46890.35,72328.2,20,Non-Binary,579,3,61299.57
405,13657.32,1996.74,150471.98,85964.55,30,Non-Binary,534,2,73832.42
406,22801.39,2013.9,52260.79,87903.0,53,Non-Binary,568,1,85650.39
407,31275.38,2207.73,80077.27,108065.96,38,Non-Binary,655,0,148695.05
408,11296.65,1844.0,37200.77,50311.77,57,Female,785,0,103213.32
409,21142.02,1799.17,36070.94,86560.53,25,Non-Binary,792,2,140448.12
410,25632.89,1363.38,95916.45,100836.88,67,Female,690,2,127983.95
411,22364.91,1698.89,30705.5,49423.99,23,Female,515,2,25386.76
412,19254.87,2172.79,38371.2,84937.24,26,Female,527,1,73194.3
413,20281.09,2756.47,24201.14,43199.51,80,Non-Binary,844,4,47604.62
414,8216.35,1586.13,11075.01,43720.0,77,Non-Binary,850,1,95860.36
415,32660.98,1573.65,144771.3,118207.92,80,Female,665,5,119221.71
416,19197.94,2385.24,20841.65,44737.39,32,Female,550,3,24378.98
417,35787.52,2401.34,110607.01,125402.03,55,Non-Binary,680,1,167172.33
418,19774.15,2834.1,5851.69,68229.82,78,Male,652,0,93035.44
419,11462.81,983.67,20849.82,82753.83,59,Female,625,4,88465.85
420,24301.93,1667.93,58493.8,119443.07,59,Female,779,3,174004.87
421,55452.69,1704.31,65313.86,128511.69,48,Non-Binary,787,4,135850.69
422,39917.86,2157.35,79507.1,93987.13,33,Non-Binary,850,5,113546.36
423,14433.2,2525.71,66109.38,100368.72,33,Male,617,4,104013.4
424,19407.16,1501.55,103580.86,90957.85,29,Male,606,5,83597.47
425,3202.16,2594.48,19789.61,85399.05,64,Female,748,5,140601.58
426,13910.8,675.48,77294.73,96259.5,39,Non-Binary,482,5,57224.96
427,23998.91,2571.12,39715.42,101368.15,59,Male,457,4,46379.48
428,32902.48,2690.73,83922.92,70033.68,64,Female,650,2,56710.19
429,1799.2,1936.07,24463.76,28790.34,54,Female,590,0,42695.17
430,20345.61,2143.92,54061.39,64955.28,73,Non-Binary,650,1,76648.06
431,10509.67,1794.13,23845.92,98031.9,61,Female,488,2,71800.14
432,24616.2,2233.04,0.0,56910.05,71,Male,627,0,57601.26
433,5044.48,1504.64,39564.31,58669.3,63,Male,761,1,121358.04
434,9119.26,2115.33,15985.56,83742.33,72,Non-Binary,672,3,105992.05
435,48873.49,2963.14,47903.05,100678.17,58,Non-Binary,626,0,92119.0
436,3534.78,2494.42,22616.39,63319.36,45,Non-Binary,470,1,49893.0
437,30368.58,2262.66,75285.94,93197.07,44,Male,782,5,115627.87
438,24340.26,1846.99,66699.54,93074.51,27,Non-Binary,692,1,132270.19
439,15126.78,2343.26,121403.04,100150.85,27,Male,710,4,133101.55
440,11674.5,2244.37,86639.44,63898.3,46,Male,573,4,54436.38
441,23537.84,2143.79,179087.59,79118.37,44,Non-Binary,654,4,75125.07
442,22747.22,886.76,55239.19,91179.64,61,Female,642,4,89360.62
443,13798.47,1351.41,46385.61,59879.7,40,Female,407,4,18826.37
444,44332.76,1854.44,134674.96,107425.55,25,Female,850,3,132495.73
445,21058.19,2250.85,92782.85,86210.49,79,Male,535,0,83513.72
446,17793.05,1837.73,72482.95,102290.5,31,Non-Binary,744,0,204637.88
447,28401.77,1051.48,12957.31,57428.14,22,Male,829,0,83755.7
448,16677.76,1536.63,120109.98,135624.7,22,Female,668,2,191007.36
449,24398.93,2092.81,113915.15,61902.51,45,Non-Binary,664,1,67016.19
450,10631.59,1239.6,56042.15,91323.21,45,Non-Binary,754,1,179839.87
451,28133.75,1784.81,0.0,66275.71,69,Non-Binary,469,4,24612.24
452,40101.75,2024.8,68360.83,97167.62,44,Non-Binary,526,4,49243.01
453,16131.69,1183.33,56289.15,66247.47,64,Female,783,1,118829.65
454,19220.46,2270.81,17856.26,43690.17,62,Male,629,4,30738.96
455,3865.58,1602.53,71236.36,95615.53,40,Male,713,1,186018.94
456,10589.82,1339.07,50904.16,93022.41,73,Male,718,2,150357.25
457,504.18,2267.95,65236.24,103593.38,66,Non-Binary,684,1,194332.52
458,20736.45,2196.1,9128.16,46623.99,78,Female,778,1,60747.33
459,28241.62,1290.82,56816.07,95775.51,33,Male,607,4,79162.34
460,3289.26,1693.73,0.0,98092.13,51,Male,659,4,129948.93
461,10596.25,1328.44,40777.37,94096.9,54,Male,688,1,159046.18
462,6192.36,3050.35,40713.31,82581.49,78,Male,850,4,160417.33
463,40117.3,1983.91,50186.16,80450.84,80,Non-Binary,691,2,68817.2
464,20016.64,1371.29,20317.44,104318.77,25,Female,648,3,112014.79
465,25980.05,2317.12,104074.31,77706.5,60,Non-Binary,585,1,72370.47
466,3902.29,1078.79,120675.99,72293.51,44,Non-Binary,421,0,45138.24
467,3975.25,2247.11,119271.14,120873.7,28,Female,722,1,242171.15
468,19630.06,1673.98,56546.14,128839.19,69,Female,555,1,136710.17
469,28587.18,2730.29,19053.97,64090.31,48,Male,507,2,32069.41
470,5190.02,1650.24,27499.71,20000.0,80,Male,543,5,13741.21
471,33429.07,2298.26,66713.29,70907.67,73,Male,656,3,50944.28
472,15132.59,1880.3,22817.39,80103.66,24,Male,718,1,133321.02
473,10072.32,1812.22,163007.37,100699.54,37,Non-Binary,717,0,206135.96
474,32775.43,1751.02,125825.09,97018.69,79,Non-Binary,572,5,66719.9
475,15968.45,2989.45,35248.38,94225.63,54,Non-Binary,680,0,162206.14
476,49175.89,1965.52,201971.64,110057.33,54,Male,756,4,106000.9
477,22648.35,2540.65,27514.35,66940.58,32,Male,777,3,80668.85
478,14704.67,2276.22,75385.96,86592.99,49,Non-Binary,738,1,154573.32
479,36945.84,1785.27,1206.63,77087.14,73,Non-Binary,660,5,55176.7
480,13910.02,1738.46,211903.26,135418.29,43,Non-Binary,735,2,230644.98
481,8339.4,2266.65,77570.98,69800.14,80,Non-Binary,420,0,40228.93
482,36885.89,2203.11,25892.14,120049.09,78,Female,734,2,157496.56
483,20253.77,2046.41,62873.32,74732.49,24,Male,721,3,87572.5
484,7295.52,2152.59,50190.88,81250.44,33,Female,527,1,82412.77
485,25507.41,2353.14,38056.15,112995.58,58,Non-Binary,695,1,169647.95
486,39546.76,2123.83,211691.09,122299.27,45,Male,760,0,207634.38
487,18296.54,1553.54,23104.61,66764.33,22,Non-Binary,605,3,56443.26
488,34083.37,2722.71,26799.02,71804.13,79,Female,592,4,42055.75
489,19041.49,1748.83,120773.55,76732.56,52,Female,669,5,81281.82
490,27255.56,2824.84,61835.76,69873.35,51,Male,709,3,66554.1
491,17948.55,1558.45,86967.96,103173.64,25,Female,473,4,56295.16
492,43716.61,2170.04,250603.36,123774.08,50,Non-Binary,698,2,139038.6
493,7999.06,3411.1,72798.57,87199.95,42,Female,687,2,133748.86
494,25411.85,1876.37,87984.28,51760.85,19,Male,850,4,55333.93
495,27042.6,2948.44,108071.68,83103.73,77,Male,850,4,117729.06
496,16272.39,1144.48,43506.92,58694.11,44,Non-Binary,353,4,8584.67
497,25202.0,1479.75,56477.15,57194.01,22,Male,608,4,37623.12
498,29899.94,2512.8,34599.45,68761.85,63,Male,692,3,58166.33
499,22648.59,1113.29,85169.58,76605.15,80,Female,494,5,39967.31
500,18691.74,2319.11,94145.54,88463.13,63,Male,499,2,60587.12
501,31772.83,2718.72,70215.8,65245.81,71,Female,503,5,25944.98
502,339.99,1634.48,82139.52,69955.92,76,Non-Binary,632,4,88247.69
503,22483.87,971.11,15862.58,63987.73,31,Non-Binary,567,2,48356.18
504,26161.98,1707.15,0.0,68205.48,44,Non-Binary,613,1,64602.34
505,40120.08,3072.55,132459.48,132025.26,19,Male,663,2,145578.29
506,19568.88,2764.37,27573.53,55549.05,74,Female,716,4,57150.15
507,41032.17,2224.1,50708.96,88703.52,45,Non-Binary,528,2,47429.12
508,33966.37,2721.6,35542.41,70640.22,20,Male,693,5,55031.5
509,35724.24,1667.6,82471.9,82820.41,40,Non-Binary,735,1,100572.65
510,28391.83,1806.01,47242.42,86439.01,52,Female,669,0,116833.8
511,23707.41,2016.87,80166.68,71412.26,37,Non-Binary,613,2,65156.6
512,21919.13,2116.05,88565.61,93506.19,59,Male,669,2,115268.56
513,46434.66,2162.24,90565.32,94465.73,57,Female,650,0,91696.62
514,22849.64,1556.47,50696.4,90315.99,23,Non-Binary,498,3,51004.75
515,16586.15,2159.78,9760.72,84446.79,26,Non-Binary,730,3,111415.16
516,42833.45,2825.87,65828.21,98394.83,66,Male,637,5,71492.9
517,52352.06,1767.51,131589.48,107623.14,60,Male,693,3,82937.5
518,8184.34,1360.22,100665.56,83123.8,20,Non-Binary,478,3,50931.65
519,16973.9,1844.15,50838.52,96082.63,55,Male,611,1,120777.73
520,17134.81,1784.04,37429.47,61078.52,77,Female,746,5,74832.62
521,13687.99,1752.46,42029.55,70995.81,50,Female,705,2,101278.89
522,18049.48,2494.35,33722.02,70545.15,64,Male,783,5,96812.03
523,13973.68,2251.82,110987.04,120278.82,32,Male,647,2,160965.49
524,29196.45,2005.17,0.0,114225.44,52,Female,639,4,110058.76
525,32357.21,2193.84,43994.17,109577.62,29,Female,702,3,118526.76
526,30340.0,2072.17,64614.37,66921.62,43,Non-Binary,710,2,65448.65
527,8999.55,2546.42,11762.74,25166.78,52,Non-Binary,508,2,14674.29
528,32353.49,2157.96,41470.28,101742.63,75,Female,732,5,114454.76
529,14895.57,2287.94,22833.03,36674.49,27,Female,662,3,30102.99
530,17349.8,2126.4,127607.47,109052.55,49,Male,526,2,90435.74
531,19785.86,2015.41,102381.12,98371.89,69,Female,575,0,117879.35
532,15252.81,2232.85,106023.03,92072.57,24,Non-Binary,447,3,43116.93
533,4006.68,2210.03,121154.14,59957.25,76,Male,664,0,111087.45
534,16309.34,2558.48,5420.33,36789.72,37,Non-Binary,739,1,44138.04
535,5500.02,1443.92,64542.82,88668.9,59,Non-Binary,750,5,142899.36
536,23430.67,1962.99,26515.01,79525.78,27,Female,657,4,76463.14
537,34283.72,1197.02,134509.85,86127.85,19,Male,477,3,35037.47
538,30636.04,1924.77,138315.4,83086.97,37,Male,754,2,103910.79
539,8900.63,2300.32,154283.42,92373.35,54,Non-Binary,488,5,59918.31
540,13726.8,2253.0,10458.7,39700.08,69,Non-Binary,619,3,31635.88
541,7551.89,1597.18,42860.61,63808.88,47,Male,720,5,90215.94
542,31212.95,1461.18,47075.04,104900.64,34,Female,498,1,71624.72
543,24905.92,1591.99,50027.01,65733.49,40,Non-Binary,704,2,71975.96
544,41384.21,1652.09,200377.31,123715.48,25,Female,606,1,123677.04
545,8289.74,2185.9,50090.11,77676.49,65,Non-Binary,643,5,90871.55
546,12339.74,1791.18,56527.48,46631.72,44,Male,720,5,54992.29
547,16497.62,3335.58,35220.14,53601.3,37,Female,671,3,52559.49
548,7898.67,2068.43,62651.28,50488.93,43,Non-Binary,582,4,45858.26
549,14302.77,1873.77,30604.21,56813.62,18,Non-Binary,715,3,67360.77
550,19213.3,1840.0,62211.52,64381.23,74,Female,588,4,49668.63
551,27312.22,2410.52,43860.58,65988.98,45,Male,761,1,87529.96
552,1983.09,2395.75,3112.75,31499.78,74,Male,701,5,45192.83
553,8698.96,3212.55,68892.05,51451.2,78,Male,644,5,56153.35
554,30842.67,1942.76,24468.85,65955.77,49,Non-Binary,821,5,69850.46
555,27379.75,1723.9,0.0,111173.95,32,Non-Binary,687,4,123817.72
556,12033.77,3000.57,35052.63,44672.88,30,Female,579,4,34769.84
557,39090.35,1844.88,34083.9,89004.35,28,Male,577,5,52791.33
558,5035.09,1951.98,51103.55,69836.08,47,Male,493,5,47752.49
559,3901.4,1862.55,48106.56,60252.24,74,Non-Binary,678,5,81329.72
560,9257.65,2176.18,65178.06,76829.25,48,Female,739,4,113262.49
561,3844.22,1856.75,34597.65,20000.0,57,Female,597,3,18320.87
562,18309.56,2180.85,18834.54,63472.85,63,Male,686,5,66562.9
563,16358.02,1770.74,36801.56,45523.23,47,Female,815,1,73735.86
564,19949.3,2143.34,106872.95,68171.89,80,Female,781,4,88563.52
565,34092.7,2397.33,61114.4,77645.61,64,Male,707,0,96688.43
566,3624.24,2040.42,139744.27,103137.23,44,Male,592,0,158497.11
567,7763.39,1596.82,42974.65,38195.59,80,Non-Binary,583,3,32883.6
568,43423.59,2266.83,124365.07,102092.35,62,Male,726,2,109060.68
569,32591.35,2256.71,47371.98,86112.24,67,Female,682,2,89215.09
570,17510.84,1836.7,39958.5,54577.47,74,Female,704,3,57177.46
571,4721.34,2025.82,27483.62,62812.47,20,Female,621,3,71198.69
572,25750.54,2496.03,148428.58,130978.88,55,Non-Binary,815,5,206917.57
573,16187.91,1306.18,145630.07,93581.43,69,Non-Binary,514,4,63237.68
574,8245.42,1938.32,17505.05,48184.21,28,Female,576,2,48101.03
575,15648.39,2266.17,11918.71,68020.27,78,Male,718,4,83585.89
576,38251.56,1448.34,119014.71,115831.93,40,Male,850,3,162919.47
577,1839.22,1285.5,34159.44,57370.53,61,Female,611,1,84781.21
578,8204.66,1665.45,36430.82,97170.29,68,Non-Binary,609,2,119958.13
579,12474.46,2291.88,128978.74,93110.89,27,Female,752,4,139164.05
580,53506.55,1625.61,103345.94,108285.65,67,Female,721,0,125793.87
581,415.97,2126.52,78191.45,74543.17,43,Non-Binary,661,3,102174.24
582,4175.86,2172.09,34497.16,59729.37,22,Female,598,0,90299.82
583,6489.27,2058.66,63395.22,48059.75,52,Female,770,2,85257.55
584,9419.57,2465.13,28402.94,37396.51,21,Non-Binary,775,0,72486.36
585,28141.3,1188.12,10737.22,71022.64,47,Male,736,5,71386.4
586,28940.21,1094.55,181673.95,80676.14,71,Female,577,4,54718.18
587,46586.16,1507.64,122817.94,112873.56,25,Non-Binary,566,5,67324.31
588,2066.54,2409.5,18102.3,41416.49,32,Male,612,5,46876.58
589,23102.83,2578.5,16680.76,83316.25,50,Female,577,2,72781.94
590,14492.1,2325.83,14696.45,106812.49,18,Non-Binary,531,5,81426.7
591,12275.92,1879.76,152589.27,102850.49,36,Female,624,4,112049.12
592,9183.33,2123.19,15269.07,78867.53,32,Female,703,3,107225.16
593,19097.26,1069.36,60930.01,43671.13,27,Female,791,4,46070.12
594,20213.58,2683.99,85433.35,88294.25,54,Non-Binary,680,4,98779.2
595,968.8,2274.45,16041.56,75105.5,75,Non-Binary,568,1,97536.96
596,4920.08,1420.4,32261.81,46066.9,22,Male,681,4,59857.56
597,38173.43,2194.15,130717.45,98027.9,51,Female,764,2,121189.77
598,26652.78,2386.07,54846.29,64292.35,72,Female,705,0,83150.15
599,50200.33,1123.53,84370.11,116439.94,35,Female,825,2,151749.91
600,5487.67,2193.75,60912.8,57562.97,57,Male,667,2,83396.38
601,27221.33,1796.51,0.0,113066.17,67,Male,616,2,118372.56
602,12699.67,2398.49,114923.39,88598.28,59,Non-Binary,643,2,113599.73
603,6385.73,2169.27,4217.74,77399.41,46,Female,720,1,146417.47
604,26742.08,2708.25,25199.39,73551.64,69,Female,713,3,73814.99
605,39531.18,1634.5,21088.48,113701.74,45,Male,522,3,62869.96
606,26019.62,1985.41,99953.51,91659.45,50,Male,639,5,84962.18
607,10433.59,1740.43,86364.14,93542.64,54,Female,837,1,219090.86
608,15939.2,2693.87,32072.2,62111.54,44,Female,774,1,107439.43
609,47241.53,1965.64,43545.85,107274.24,40,Non-Binary,575,1,81044.75
610,932.08,3009.14,27281.08,48985.73,77,Female,647,3,63666.74
611,9355.77,2719.37,6954.32,50340.47,73,Female,547,5,38652.47
612,22428.88,1395.38,27963.54,80465.02,26,Male,665,3,80881.66
613,13729.46,2489.42,36071.29,88329.89,67,Non-Binary,526,3,64373.52
614,4084.33,2457.0,134260.75,103939.74,29,Non-Binary,503,0,110567.22
615,40669.42,2337.29,67793.71,97994.42,34,Non-Binary,587,2,71792.27
616,27620.53,787.36,174376.28,104437.41,44,Female,688,0,162573.01
617,6005.64,1755.58,35407.38,59204.03,34,Female,695,4,80233.0
618,6335.19,2072.78,73470.39,68069.57,73,Female,547,0,83173.17
619,12030.68,2295.4,47669.04,65639.22,33,Non-Binary,721,4,86173.59
620,37325.85,1780.04,84546.4,94708.0,54,Female,767,3,102318.29
621,35970.51,1705.01,48020.28,93303.62,39,Female,651,1,98790.82
622,12856.19,2592.63,56295.35,63352.14,78,Male,721,2,92766.02
623,36608.87,2387.83,83503.61,103475.59,73,Female,643,5,87571.55
624,13377.04,2374.63,46370.89,105279.71,28,Male,586,1,129031.53
625,13469.46,1860.11,91019.14,93046.71,53,Female,592,5,88721.56
626,1360.55,2447.03,73594.95,76139.51,49,Male,738,0,178653.78
627,1541.88,1041.71,0.0,99807.95,58,Female,704,5,151579.9
628,11413.72,2477.94,41084.79,45174.85,46,Male,693,3,50660.49
629,35462.99,1774.23,85730.75,87074.42,35,Male,542,3,47689.34
630,29846.04,2822.51,26996.48,85115.79,53,Non-Binary,582,3,59510.82
631,5737.35,1807.9,86772.1,72682.34,66,Non-Binary,697,5,101476.55
632,14149.54,2141.84,19893.31,112809.81,78,Non-Binary,551,3,94552.54
633,6717.79,2702.21,42219.31,45648.56,73,Non-Binary,830,4,78782.02
634,4901.96,2056.02,59290.25,83868.62,66,Non-Binary,697,4,119699.19
635,50623.9,2758.66,53573.77,102180.02,38,Female,567,5,52559.63
636,5992.99,1467.57,72280.97,101404.49,27,Female,587,1,134426.21
637,46404.53,1571.83,77228.41,96316.34,66,Female,477,4,33731.63
638,15876.47,2343.91,20817.04,55735.71,23,Male,675,3,57071.59
639,24742.69,1952.03,8165.72,98791.86,23,Male,729,1,155948.08
640,25885.28,1808.88,58468.5,78273.96,44,Male,755,3,91014.0
641,1421.23,1992.52,22764.94,43502.06,50,Female,637,3,54146.59
642,5447.75,1922.9,59007.46,47323.32,19,Non-Binary,473,1,35563.88
643,8740.94,1714.05,24152.3,44657.66,42,Male,584,5,38947.0
644,6222.69,2669.24,20957.37,56945.41,36,Male,608,2,68171.48
645,28367.76,2501.36,0.0,58555.97,24,Non-Binary,545,1,36308.77
646,44089.06,1959.66,103464.08,94560.77,79,Non-Binary,518,0,60016.01
647,7901.35,2682.01,2902.49,20000.0,57,Non-Binary,578,3,12842.59
648,29583.2,2443.76,80143.16,63051.35,75,Female,685,0,70284.1
649,30024.99,2611.62,43561.5,67598.09,57,Non-Binary,563,4,37730.67
650,31583.29,2106.62,93049.65,83370.7,72,Female,633,3,65845.82
651,40949.49,1695.35,37612.4,97583.97,61,Male,798,5,107688.69
652,16391.73,2752.84,60237.08,106220.65,18,Non-Binary,666,1,161398.35
653,37128.18,2401.75,90010.69,82351.72,60,Male,575,2,54268.79
654,16424.54,1993.84,48343.76,61134.32,44,Non-Binary,693,5,67089.46
655,2523.82,2784.23,45433.44,70397.78,73,Male,647,5,89926.87
656,7246.53,1217.73,20710.03,96268.03,25,Non-Binary,599,5,101630.27
657,63017.13,2982.34,96506.16,133274.56,75,Female,632,4,89061.47
658,37505.71,1624.06,119375.76,115357.09,69,Female,618,1,121533.59
659,12059.47,2740.86,3552.45,44270.78,62,Female,834,4,65676.49
660,22740.06,877.36,128463.28,89079.74,21,Female,596,1,96397.96
661,4824.27,1365.46,17498.72,20000.0,70,Non-Binary,652,2,23310.29
662,28807.7,1443.38,137724.1,100629.52,78,Female,710,4,112434.24
663,1461.06,2051.24,0.0,104091.67,18,Male,620,1,161223.38
664,27778.85,2258.79,170487.48,133896.56,44,Male,637,1,175557.62
665,426.78,2728.52,60952.14,66467.93,30,Non-Binary,586,4,72116.94
666,53078.26,2846.94,116605.5,127092.46,66,Male,715,5,117279.53
667,40335.02,1510.58,92317.84,80884.56,69,Male,678,1,75246.13
668,18244.39,2489.92,12196.15,50109.24,57,Male,520,3,26766.78
669,20693.65,1941.16,133799.73,93189.98,23,Male,729,1,152677.74
670,10811.97,1415.81,78842.4,56039.85,36,Male,739,3,75810.47
671,10710.8,1471.72,58411.09,63739.52,40,Male,482,5,36850.26
672,11956.59,1965.82,28321.07,32119.2,52,Female,625,5,25020.43
673,1048.99,1283.57,69306.58,77178.67,29,Female,654,1,132299.57
674,7990.43,1319.78,24316.33,35117.44,27,Male,610,3,32108.78
675,163.12,2164.97,183666.16,118989.76,36,Female,761,5,209156.49
676,13877.76,1604.24,3097.74,108236.14,34,Female,683,4,137986.45
677,3878.42,2124.48,88320.63,60234.94,72,Non-Binary,748,3,96400.5
678,26759.51,2224.92,120965.34,109583.2,36,Female,676,2,135891.49
679,11181.53,2203.93,82069.14,123318.52,27,Non-Binary,462,1,89179.56
680,6208.09,1975.58,80864.3,92575.29,26,Female,640,2,128137.62
681,26202.49,1925.96,36266.88,99957.89,28,Female,673,4,105041.47
682,18613.69,1757.07,74838.87,89206.82,27,Male,652,2,108431.37
683,55347.41,2498.26,136238.46,117236.33,64,Non-Binary,652,5,83179.34
684,13344.59,3166.06,15680.1,41857.35,24,Male,690,3,42458.57
685,3754.68,2451.63,59744.6,60924.14,31,Female,659,3,78363.82
686,8606.45,2113.47,90234.36,71556.98,37,Non-Binary,706,3,97584.95
687,20308.81,1136.05,58170.16,53974.22,21,Female,592,3,37534.29
688,8066.36,2166.69,22290.56,31511.85,76,Female,801,2,51256.66
689,6877.88,2393.48,68627.08,91198.4,25,Male,589,4,93043.94
690,20402.03,2436.77,47422.8,74789.86,64,Non-Binary,659,2,85201.44
691,14422.25,1319.73,30312.9,35864.74,70,Female,623,2,30222.78
692,6574.98,3093.64,105241.08,106156.28,19,Non-Binary,795,4,188208.77
693,9388.86,2311.59,15431.01,69630.19,79,Non-Binary,850,0,180724.39
694,31120.41,1638.18,3496.48,68510.29,53,Non-Binary,658,1,65711.81
695,50994.51,2565.9,126651.75,102868.25,48,Female,786,4,96259.72
696,4512.14,2148.29,81045.59,116701.49,30,Non-Binary,621,3,137503.39
697,39824.63,2455.65,141998.02,107858.88,44,Male,542,4,62863.99
698,37049.97,1576.9,131948.44,75507.72,78,Female,563,1,49653.08
699,8029.46,1946.99,34060.51,73419.08,64,Male,626,1,104647.35
